"","age","death_prob_male","death_prob_female","year","region","female","male","total_pop","male_prop","female_prop","death_prop","total_death"
"2194",72,0.022399,0.015102,2018,"England",263796,242124,505920,0.478581593927894,0.521418406072106,0.0185942098908918,9407
"2195",73,0.025604,0.016912,2018,"England",254950,231708,486658,0.476120807630821,0.523879192369179,0.0210504420599271,10244
"2196",74,0.028227,0.019253,2018,"England",252317,228189,480506,0.474893133488448,0.525106866511552,0.0235146909799253,11299
"2197",75,0.031733,0.021175,2018,"England",234199,207614,441813,0.469913741786683,0.530086258213316,0.0261363492857838,11547
"2198",76,0.035255,0.02386,2018,"England",208250,181328,389578,0.465447227512847,0.534552772487153,0.0291637711575089,11362
"2199",77,0.039592,0.027395,2018,"England",186366,159311,345677,0.460866647187982,0.539133352812018,0.0330161904957518,11413
"2200",78,0.044628,0.03069,2018,"England",191969,162740,354709,0.458798620841309,0.541201379158691,0.0370847351772862,13154
"2201",79,0.04963,0.03512,2018,"England",188611,157541,346152,0.45512087175576,0.54487912824424,0.0417238038491761,14443
"2202",80,0.055626,0.038946,2018,"England",180856,148843,329699,0.45145117212973,0.54854882787027,0.0464762055511239,15323
"2203",81,0.061734,0.044119,2018,"England",170009,136409,306418,0.445172933704939,0.554827066295061,0.0519607212272125,15922
"2204",82,0.068859,0.049542,2018,"England",159300,124359,283659,0.438410203801043,0.561589796198957,0.0580107699068247,16455
"2205",83,0.077018,0.056596,2018,"England",148228,112881,261109,0.432313708068278,0.567686291931722,0.0654247105461704,17083
"2206",84,0.087118,0.064516,2018,"England",134343,98698,233041,0.423522041185886,0.576477958814114,0.0740884451748834,17266
"2207",85,0.097599,0.073455,2018,"England",124512,88133,212645,0.414460720919843,0.585539279080157,0.0834617396458887,17748
"2208",86,0.110486,0.084036,2018,"England",117007,79516,196523,0.404614218183113,0.595385781816887,0.0947380460709434,18618
"2209",87,0.123712,0.095873,2018,"England",107631,69544,177175,0.392515874135742,0.607484125864258,0.106800249420065,18922
"2210",88,0.139744,0.108449,2018,"England",96360,58647,155007,0.378350655131704,0.621649344868296,0.120289483752347,18646
"2211",89,0.15835,0.122649,2018,"England",82437,47793,130230,0.366989173001613,0.633010826998388,0.135750880465331,17679
"2212",90,0.168384,0.137161,2018,"England",343439,158515,501954,0.315795869741052,0.684204130258948,0.147021094440925,73798
"2213",91,0.188413,0.154559,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2214",92,0.206385,0.172823,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2215",93,0.231961,0.192634,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2216",94,0.254374,0.211371,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2217",95,0.279174,0.234743,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2218",96,0.303073,0.258234,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2219",97,0.32399,0.282665,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2220",98,0.345667,0.304464,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2221",99,0.381818,0.326344,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2222",100,0.406323,0.357387,2018,NA,NA,NA,NA,NA,NA,NA,NA
"2223",0,0.004324,0.003539,2019,"England",303111,320448,623559,0.51390165164804,0.48609834835196,0.00394241279654371,2458
"2224",1,0.000221,0.000203,2019,"England",316093,333076,649169,0.513080569158416,0.486919430841584,0.000212235450244852,138
"2225",2,0.000136,0.000135,2019,"England",326984,343918,670902,0.512620323087426,0.487379676912574,0.000135512620323087,91
"2226",3,0.000102,9.2e-05,2019,"England",336732,354700,691432,0.512993324000046,0.487006675999954,9.71299332400005e-05,67
"2227",4,7.5e-05,6.3e-05,2019,"England",336230,354174,690404,0.512995289714428,0.487004710285572,6.91559434765731e-05,48
"2228",5,7.2e-05,6.3e-05,2019,"England",339477,357016,696493,0.512590937740939,0.487409062259061,6.76133184396685e-05,47
"2229",6,8e-05,6.9e-05,2019,"England",347033,365219,712252,0.51276654891808,0.48723345108192,7.46404320380989e-05,53
"2230",7,7.1e-05,5.5e-05,2019,"England",358199,375296,733495,0.511654476172298,0.488345523827702,6.31864716187568e-05,46
"2231",8,6.7e-05,5.8e-05,2019,"England",349920,367817,717737,0.512467658766373,0.487532341233627,6.26122089288974e-05,45
"2232",9,6.6e-05,5e-05,2019,"England",344530,361257,705787,0.51184989238963,0.48815010761037,5.81895982782341e-05,41
"2233",10,5.8e-05,5.7e-05,2019,"England",339213,356084,695297,0.512132225509387,0.487867774490613,5.75121322255094e-05,40
"2234",11,6.5e-05,6.6e-05,2019,"England",341641,359808,701449,0.512949622852125,0.487050377147875,6.54870503771479e-05,46
"2235",12,9.8e-05,6.1e-05,2019,"England",330432,348877,679309,0.513576295912464,0.486423704087536,8.00023229487612e-05,54
"2236",13,0.000111,9.4e-05,2019,"England",325002,341231,666233,0.512179672877207,0.487820327122793,0.000102707054438913,68
"2237",14,0.000111,8.7e-05,2019,"England",312034,327433,639467,0.512040496225763,0.487959503774237,9.92889719094183e-05,63
"2238",15,0.000166,0.000107,2019,"England",307061,322649,629710,0.512377125978625,0.487622874021375,0.000137230250432739,86
"2239",16,0.000174,0.000124,2019,"England",297701,314801,612502,0.51395913809261,0.48604086190739,0.000149697956904631,92
"2240",17,0.000278,0.000151,2019,"England",293431,310984,604415,0.514520652200888,0.485479347799112,0.000216344122829513,131
"2241",18,0.000373,0.000192,2019,"England",303973,319850,623823,0.5127255647836,0.4872744352164,0.000284803327225832,178
"2242",19,0.000435,0.000188,2019,"England",312333,331924,644257,0.515204336157775,0.484795663842224,0.000315255471030971,203
"2243",20,0.000521,0.000193,2019,"England",326824,345610,672434,0.513968657147021,0.486031342852979,0.000361581719544223,243
"2244",21,0.000482,0.000194,2019,"England",331358,352471,683829,0.51543733886688,0.48456266113312,0.000342445953593662,234
"2245",22,0.000474,0.000218,2019,"England",345874,365620,711494,0.513876434657214,0.486123565342786,0.000349552367272247,249
"2246",23,0.000504,0.000215,2019,"England",349210,371018,720228,0.515139650221874,0.484860349778126,0.000363875358914122,262
"2247",24,0.000533,0.000212,2019,"England",352718,370078,722796,0.512008920912678,0.487991079087322,0.00037635486361297,272
"2248",25,0.000571,0.000225,2019,"England",363634,382065,745699,0.512358203511068,0.487641796488932,0.00040227593841483,300
"2249",26,0.000613,0.000268,2019,"England",366882,380818,747700,0.509319245686773,0.490680754313227,0.000443715139761937,332
"2250",27,0.000623,0.00029,2019,"England",381790,388764,770554,0.504525315552187,0.495474684447813,0.000458006930078878,353
"2251",28,0.000655,0.000291,2019,"England",387223,400083,787306,0.508167091321545,0.491832908678455,0.000475972821241042,375
"2252",29,0.000694,0.000305,2019,"England",381275,394128,775403,0.508287948331384,0.491712051668616,0.000502724011900908,390
"2253",30,0.000743,0.00034,2019,"England",381637,386073,767710,0.502889111773977,0.497110888226023,0.000542664312044913,417
"2254",31,0.000774,0.000366,2019,"England",389191,387673,776864,0.499022995015859,0.500977004984141,0.00056960138196647,443
"2255",32,0.000841,0.000416,2019,"England",383380,374777,758157,0.494326373033554,0.505673626966446,0.00062608870853926,475
"2256",33,0.000925,0.000471,2019,"England",383058,382769,765827,0.499811315088133,0.500188684911867,0.000697914337050013,534
"2257",34,0.000918,0.000556,2019,"England",383206,382029,765235,0.49923095519677,0.50076904480323,0.000736721605781231,564
"2258",35,0.001031,0.000545,2019,"England",376661,370067,746728,0.495584737682262,0.504415262317738,0.000785854182513579,587
"2259",36,0.001093,0.000625,2019,"England",379924,372287,752211,0.49492363180012,0.50507636819988,0.000856624259682456,644
"2260",37,0.001269,0.000719,2019,"England",379589,370773,750362,0.494125502090991,0.505874497909009,0.000990769026150045,743
"2261",38,0.001324,0.00081,2019,"England",380745,374012,754757,0.495539624011437,0.504460375988563,0.00106470736674188,804
"2262",39,0.001463,0.000804,2019,"England",381361,375039,756400,0.495820994182972,0.504179005817028,0.00113074603516658,855
"2263",40,0.001549,0.000916,2019,"England",364859,361683,726542,0.497814303921865,0.502185696078134,0.00123111645438254,894
"2264",41,0.00169,0.000962,2019,"England",339143,338353,677496,0.499416970727502,0.500583029272498,0.00132557555468962,898
"2265",42,0.001754,0.001074,2019,"England",334364,332453,666817,0.49856707312501,0.50143292687499,0.00141302560972501,942
"2266",43,0.001936,0.001174,2019,"England",341443,336856,678299,0.496618747779372,0.503381252220628,0.00155242348580788,1053
"2267",44,0.002155,0.001305,2019,"England",347597,343262,690859,0.496862601485976,0.503137398514024,0.00172733321126308,1193
"2268",45,0.002336,0.00145,2019,"England",354012,348092,702104,0.4957841003612,0.5042158996388,0.00188926471292002,1326
"2269",46,0.002493,0.001569,2019,"England",368379,363067,731446,0.496368836523817,0.503631163476183,0.00202764480494801,1483
"2270",47,0.002765,0.001725,2019,"England",383373,377824,761197,0.496355082849775,0.503644917150225,0.00224120928616377,1706
"2271",48,0.002997,0.001909,2019,"England",397944,386773,784717,0.492882147321901,0.507117852678099,0.00244525577628623,1919
"2272",49,0.003321,0.001999,2019,"England",388016,377596,765612,0.493194986494465,0.506805013505535,0.00265100377214568,2030
"2273",50,0.00358,0.002221,2019,"England",396883,385756,782639,0.492891358595725,0.507108641404274,0.00289083935633159,2262
"2274",51,0.003848,0.002429,2019,"England",396149,385184,781333,0.492983145470625,0.507016854529375,0.00312854308342282,2444
"2275",52,0.004167,0.002527,2019,"England",399646,391959,791605,0.495144674427271,0.504855325572729,0.00333903726606072,2643
"2276",53,0.004429,0.002831,2019,"England",401237,388806,790043,0.492132706700775,0.507867293299226,0.00361742806530784,2858
"2277",54,0.004842,0.002977,2019,"England",402156,390121,792277,0.492404802865664,0.507595197134336,0.00389533495734446,3086
"2278",55,0.005188,0.003278,2019,"England",397395,386262,783657,0.492896764783572,0.507103235216428,0.00421943282073662,3307
"2279",56,0.005767,0.003626,2019,"England",387826,376871,764697,0.492837032183989,0.507162967816011,0.00468116408590592,3580
"2280",57,0.006061,0.00387,2019,"England",377667,368276,745943,0.493705283111444,0.506294716888556,0.00495170827529717,3694
"2281",58,0.006739,0.004218,2019,"England",363849,354411,718260,0.493429955726339,0.506570044273661,0.0054619369183861,3923
"2282",59,0.007346,0.004634,2019,"England",349085,338212,687297,0.49209002803737,0.50790997196263,0.00596854815603735,4102
"2283",60,0.008131,0.00521,2019,"England",340464,329520,669984,0.491832640779481,0.508167359220519,0.00664664314371687,4453
"2284",61,0.008776,0.005563,2019,"England",332482,321895,654377,0.491910626443167,0.508089373556833,0.00714350884276189,4675
"2285",62,0.009825,0.006381,2019,"England",319874,308219,628093,0.490721915385142,0.509278084614858,0.00807104627658643,5069
"2286",63,0.010541,0.006872,2019,"England",307637,296643,604280,0.490903223671146,0.509096776328854,0.00867312392764943,5241
"2287",64,0.011512,0.007451,2019,"England",297312,283828,581140,0.488398664693533,0.511601335306467,0.00943438697732044,5483
"2288",65,0.012764,0.008033,2019,"England",298212,282188,580400,0.486195727084769,0.513804272915231,0.010333191984838,5997
"2289",66,0.013963,0.00877,2019,"England",292972,277744,570716,0.486658863602913,0.513341136397087,0.0112972194786899,6448
"2290",67,0.015137,0.00956,2019,"England",285226,266873,552099,0.483378886757629,0.516621113242371,0.0122558040514473,6766
"2291",68,0.01647,0.010689,2019,"England",286470,267156,553626,0.482556816334493,0.517443183665507,0.0134786609552297,7462
"2292",69,0.018248,0.011441,2019,"England",292300,269819,562119,0.480003344487555,0.519996655512445,0.0147083827659268,8268
"2293",70,0.019426,0.012932,2019,"England",297694,276012,573706,0.481103561754627,0.518896438245373,0.0160562865300345,9212
"2294",71,0.021236,0.013867,2019,"England",313550,288812,602362,0.479465836158323,0.520534163841677,0.0174001837466507,10481
"2295",72,0.022957,0.015147,2019,"England",337685,311827,649512,0.480094286171772,0.519905713828228,0.0188965363750015,12274
"2296",73,0.0257,0.017042,2019,"England",260027,236845,496872,0.476672060409924,0.523327939590076,0.0211690266990291,10518
"2297",74,0.028316,0.019086,2019,"England",250804,226157,476961,0.474162457727152,0.525837542272848,0.0234625194848216,11191
"2298",75,0.032205,0.02148,2019,"England",247664,222124,469788,0.472817526203309,0.527182473796691,0.0265509679685305,12473
"2299",76,0.036055,0.024136,2019,"England",229430,201228,430658,0.46725708102485,0.53274291897515,0.0297052371487352,12793
"2300",77,0.039255,0.027082,2019,"England",203478,175283,378761,0.462779958865881,0.537220041134119,0.0327154204392744,12391
"2301",78,0.045309,0.030796,2019,"England",181440,153299,334739,0.457965758396841,0.542034241603159,0.0374424570516134,12533
"2302",79,0.050586,0.035376,2019,"England",186284,155784,342068,0.455418220938527,0.544581779061473,0.042302911140475,14470
"2303",80,0.057262,0.039732,2019,"England",182292,149994,332286,0.451400299741789,0.548599700258211,0.0476450472544736,15832
"2304",81,0.062336,0.04438,2019,"England",174036,141053,315089,0.447660819641435,0.552339180358565,0.0524181976774816,16516
"2305",82,0.069962,0.049903,2019,"England",162726,128406,291132,0.441057664564527,0.558942335435473,0.0587501756934999,17104
"2306",83,0.077928,0.056483,2019,"England",151454,116060,267514,0.433846452895923,0.566153547104077,0.0657868371823531,17599
"2307",84,0.087641,0.064768,2019,"England",139975,104479,244454,0.427397383556825,0.572602616443175,0.0745438603540953,18223
"2308",85,0.098422,0.073371,2019,"England",125990,90350,216340,0.417629657021355,0.582370342978645,0.083833040538042,18136
"2309",86,0.109929,0.083562,2019,"England",115535,79825,195360,0.408604627354627,0.591395372645373,0.0943356782094595,18429
"2310",87,0.123532,0.094622,2019,"England",107500,71055,178555,0.397944610904203,0.602055389095797,0.106126578701241,18949
"2311",88,0.140066,0.108031,2019,"England",97597,61225,158822,0.385494452909547,0.614505547090453,0.120380314798957,19119
"2312",89,0.155947,0.122059,2019,"England",86036,50715,136751,0.370856520244825,0.629143479755175,0.134626585758057,18410
"2313",90,0.170871,0.136973,2019,"England",353057,167017,520074,0.321140837650027,0.678859162349973,0.147859032114661,76898
"2314",91,0.190513,0.153866,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2315",92,0.208269,0.173048,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2316",93,0.233499,0.192621,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2317",94,0.256444,0.210248,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2318",95,0.281296,0.234917,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2319",96,0.300405,0.257341,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2320",97,0.325807,0.281508,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2321",98,0.345471,0.311205,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2322",99,0.38059,0.326008,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2323",100,0.396926,0.353716,2019,NA,NA,NA,NA,NA,NA,NA,NA
"2324",0,0.004347,0.003517,2020,"England",295328,311203,606531,0.513086717744023,0.486913282255977,0.00394286197572754,2391
"2325",1,0.000225,0.000207,2020,"England",306405,323823,630228,0.513818808431234,0.486181191568766,0.000216248738551762,136
"2326",2,0.000146,0.000127,2020,"England",319227,336191,655418,0.512941359559853,0.487058640440147,0.000136745885831637,90
"2327",3,0.00011,8.8e-05,2020,"England",329581,346800,676381,0.512728772688766,0.487271227311234,9.92800329991528e-05,67
"2328",4,8.4e-05,6.5e-05,2020,"England",338957,357229,696186,0.513122929791751,0.486877070208249,7.47493356660433e-05,52
"2329",5,7.2e-05,6.9e-05,2020,"England",338299,356369,694668,0.513006213039898,0.486993786960102,7.05390186391197e-05,49
"2330",6,6.8e-05,6e-05,2020,"England",341332,358834,700166,0.512498464649812,0.487501535350188,6.40999877171985e-05,45
"2331",7,7.9e-05,5.5e-05,2020,"England",348647,366862,715509,0.512728700826964,0.487271299173036,6.73054888198471e-05,48
"2332",8,7.7e-05,5.7e-05,2020,"England",359193,376979,736172,0.512080057377895,0.487919942622105,6.72416011475579e-05,50
"2333",9,7.9e-05,5.7e-05,2020,"England",351186,369415,720601,0.512648469818943,0.487351530181057,6.82782663360167e-05,49
"2334",10,5.6e-05,5e-05,2020,"England",345744,362999,708743,0.512172959732936,0.487827040267064,5.30730377583976e-05,38
"2335",11,7.1e-05,6.9e-05,2020,"England",340468,358018,698486,0.512562886013463,0.487437113986537,7.00251257720269e-05,49
